lead_id,account_id,email,first_touch_channel,first_touch_session_id,utm_source,utm_medium,campaign,landing_page,lead_score,lead_date,is_mql,converted_to_opp_date
LEAD-005608,ACC-01389,contato5607@machado.org.br,meta_ads,SES-00134575,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,28,2024-01-30,0,
LEAD-005609,ACC-00636,contato5608@daluzefilhos.net.br,organic_search,SES-00033277,google,organic,(not set),/lp/demo-gratis,48,2024-01-30,0,
LEAD-005610,ACC-01551,contato5609@barbosa.org.br,paid_search,SES-00103342,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,35,2024-01-30,0,
LEAD-005611,ACC-01463,contato5610@azevedo-me.com.br,organic_search,SES-00054950,google,organic,(none),/lp/demo-gratis,49,2024-01-30,0,
LEAD-005612,ACC-01383,contato5611@vargas.com.br,linkedin_ads,SES-00138045,linkedin,paid_social,linkedin_prospecao_q1_2024,/lp/comparativo-erp,61,2024-01-30,0,
LEAD-005613,ACC-01509,contato5612@viana.com.br,linkedin_ads,SES-00140692,linkedin,paid_social,linkedin_gestores_2024,/lp/comparativo-erp,31,2024-01-30,0,
LEAD-005614,ACC-00435,contato5613@darosa-ei.com.br,organic_search,SES-00110896,google,organic,,/lp/demo-gratis,49,2024-01-30,0,
LEAD-005615,ACC-00002,contato5614@carvalhosous.com.br,paid_search,SES-00025623,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,35,2024-01-31,0,
LEAD-005616,ACC-01070,contato5615@albuquerques.com.br,organic_search,SES-00068339,google,organic,(none),/lp/demo-gratis,32,2024-01-31,0,
LEAD-005617,ACC-00964,contato5616@fonsecas.a..net.br,paid_search,SES-00017304,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,32,2024-01-31,0,
LEAD-005618,ACC-01611,contato5617@mouras/a.com.br,organic_search,SES-00013234,google,organic,(none),/lp/demo-gratis,49,2024-01-31,0,
LEAD-005619,ACC-01951,contato5618@araújobritol.org.br,meta_ads,SES-00066140,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,44,2024-01-31,0,
LEAD-005620,ACC-00325,contato5619@carvalhoandr.net.br,paid_search,SES-00057201,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,18,2024-01-31,0,
LEAD-005621,ACC-00570,contato5620@rochasantosl.com.br,email_marketing,SES-00133502,email,email,email_nurture_leads_2024,/webinar/integracao-erp-ao-vivo,40,2024-01-31,0,
LEAD-005622,ACC-01516,contato5621@cavalcantis..net.br,meta_ads,SES-00034405,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,39,2024-01-31,0,
LEAD-005623,ACC-00681,contato5622@alvesvasconc.com.br,meta_ads,SES-00120108,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,24,2024-01-31,0,
LEAD-005624,ACC-00758,contato5623@silva.com.br,paid_search,SES-00075761,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,23,2024-01-31,0,
LEAD-005625,ACC-01074,contato5624@moreirabrito.net.br,direct,SES-00072282,(direct),(none),(direct),/lp/comparativo-erp,51,2024-01-31,0,
LEAD-005626,ACC-01891,contato5625@montenegro.com.br,organic_search,SES-00002240,google,organic,,/lp/demo-gratis,33,2024-01-31,0,
LEAD-005627,ACC-00299,contato5626@montenegroef.com.br,organic_search,SES-00128762,google,organic,,/lp/demo-gratis,35,2024-01-31,0,
LEAD-005628,ACC-00991,contato5627@dacosta.net.br,webinar_evento,SES-00042539,webinar,evento,black_friday_2023,/lp/demo-gratis,25,2024-01-31,0,
LEAD-005629,ACC-00893,contato5628@ramos.net.br,organic_search,SES-00044353,google,organic,(none),/lp/demo-gratis,18,2024-01-31,0,
LEAD-005630,ACC-01478,contato5629@cardosoltda..com.br,webinar_evento,SES-00000901,webinar,evento,black_friday_2023,/lp/demo-gratis,43,2024-02-01,0,
LEAD-005631,ACC-00341,contato5630@andrade.org.br,paid_search,SES-00071111,google,cpc,google_branded_2024,/lp/roi-calculator,51,2024-02-01,0,
LEAD-005632,ACC-01783,contato5631@macedo.org.br,paid_search,SES-00015837,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,68,2024-02-01,0,
LEAD-005633,ACC-01030,contato5632@gonçalves.org.br,paid_search,SES-00033146,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,46,2024-02-01,0,
LEAD-005634,ACC-00497,contato5633@jesuss.a..com.br,meta_ads,SES-00026878,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,44,2024-02-01,0,
LEAD-005635,ACC-00418,contato5634@marquesnasci.org.br,organic_search,SES-00062820,google,organic,(none),/lp/demo-gratis,10,2024-02-01,0,
LEAD-005636,ACC-01595,contato5635@fernandes.com.br,organic_search,SES-00103289,google,organic,(none),/lp/demo-gratis,34,2024-02-01,0,
LEAD-005637,ACC-01582,contato5636@borges.net.br,paid_search,SES-00122163,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,30,2024-02-01,0,
LEAD-005638,ACC-01854,contato5637@almeida.com.br,paid_search,SES-00070871,google,cpc,google_branded_2024,/lp/roi-calculator,24,2024-02-01,0,
LEAD-005639,ACC-00094,contato5638@leão.net.br,paid_search,SES-00050143,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,53,2024-02-01,0,
LEAD-005640,ACC-00306,contato5639@dasneves-ei.com.br,paid_search,SES-00114267,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,54,2024-02-01,0,
LEAD-005641,ACC-01050,contato5640@gonçalvess.a.com.br,organic_search,SES-00098006,google,organic,(none),/lp/demo-gratis,46,2024-02-01,0,
LEAD-005642,ACC-01286,contato5641@darocha.net.br,organic_search,SES-00100806,google,organic,,/lp/demo-gratis,57,2024-02-01,0,
LEAD-005643,ACC-01039,contato5642@leão.com.br,meta_ads,SES-00114585,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,42,2024-02-01,0,
LEAD-005644,ACC-01395,contato5643@dasnevess/a.com.br,paid_search,SES-00096982,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,58,2024-02-01,0,
LEAD-005645,ACC-00995,contato5644@oliveirarodr.org.br,email_marketing,SES-00140331,email,email,newsletter_mensal_02_2024,/webinar/integracao-erp-ao-vivo,53,2024-02-01,0,
LEAD-005646,ACC-00675,contato5645@ramosdarocha.com.br,meta_ads,SES-00139331,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,42,2024-02-01,0,
LEAD-005647,ACC-00449,contato5646@marquessouza.org.br,organic_search,SES-00137762,google,organic,(not set),/lp/demo-gratis,34,2024-02-01,0,
LEAD-005648,ACC-00198,contato5647@fariasefilho.org.br,email_marketing,SES-00057893,email,email,email_reengajamento_q1_2024,/webinar/integracao-erp-ao-vivo,30,2024-02-01,0,
LEAD-005649,ACC-00249,contato5648@azevedocardo.com.br,organic_search,SES-00130200,google,organic,(none),/lp/demo-gratis,52,2024-02-01,0,
LEAD-005650,ACC-00226,contato5649@meloalves-ei.com.br,organic_search,SES-00145416,google,organic,(none),/lp/demo-gratis,39,2024-02-01,0,
LEAD-005651,ACC-01744,contato5650@daconceição.com.br,paid_search,SES-00074192,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,35,2024-02-01,0,
LEAD-005652,ACC-01057,contato5651@nogueira.com.br,linkedin_ads,SES-00105378,linkedin,paid_social,linkedin_gestores_2024,/lp/comparativo-erp,42,2024-02-02,0,
LEAD-005653,ACC-00507,contato5652@sampaiocâmar.com.br,organic_search,SES-00089297,google,organic,(none),/lp/demo-gratis,41,2024-02-02,0,
LEAD-005654,ACC-00738,contato5653@andrade.com.br,organic_search,SES-00016208,google,organic,(none),/lp/demo-gratis,41,2024-02-02,0,
LEAD-005655,ACC-01042,contato5654@nogueira-me.com.br,organic_search,SES-00148871,google,organic,,/lp/demo-gratis,32,2024-02-02,0,
LEAD-005656,ACC-01284,contato5655@peixotoporto.com.br,paid_search,SES-00025376,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,44,2024-02-02,0,
LEAD-005657,ACC-00258,contato5656@jesusltda..net.br,paid_search,SES-00129979,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,39,2024-02-02,0,
LEAD-005658,ACC-01379,contato5657@jesus.com.br,paid_search,SES-00022146,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,44,2024-02-02,0,
LEAD-005659,ACC-01481,contato5658@araújo.org.br,linkedin_ads,SES-00052260,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,46,2024-02-02,0,
LEAD-005660,ACC-00563,contato5659@sousa-ei.com.br,paid_search,SES-00118404,google,cpc,google_branded_2024,/lp/roi-calculator,39,2024-02-02,0,
LEAD-005661,ACC-00177,contato5660@jesus.com.br,linkedin_ads,SES-00094506,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,47,2024-02-02,0,
LEAD-005662,ACC-01003,contato5661@jesuss/a.com.br,organic_search,SES-00125168,google,organic,,/lp/demo-gratis,46,2024-02-02,0,
LEAD-005663,ACC-01212,contato5662@pimenta.com.br,linkedin_ads,SES-00073163,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,11,2024-02-02,0,
LEAD-005664,ACC-00894,contato5663@correia.com.br,organic_search,SES-00111713,google,organic,(not set),/lp/demo-gratis,37,2024-02-02,0,
LEAD-005665,ACC-01634,contato5664@camposcosta-.org.br,linkedin_ads,SES-00083143,linkedin,paid_social,linkedin_prospeccao_q1_2024,/lp/comparativo-erp,53,2024-02-02,0,
LEAD-005666,ACC-00502,contato5665@nascimento.com.br,linkedin_ads,SES-00146509,linkedin,paid_social,linkedin_prospeccao_q1_2024,/lp/comparativo-erp,41,2024-02-02,0,
LEAD-005667,ACC-00397,contato5666@caldeira-me.com.br,meta_ads,SES-00019454,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,13,2024-02-02,0,
LEAD-005668,ACC-00887,contato5667@pereira.net.br,organic_search,SES-00132445,google,organic,,/lp/demo-gratis,49,2024-02-02,0,
LEAD-005669,ACC-00931,contato5668@moreiraguerr.com.br,organic_search,SES-00093161,google,organic,,/lp/demo-gratis,40,2024-02-02,0,
LEAD-005670,ACC-01416,contato5669@azevedo.org.br,organic_search,SES-00091979,google,organic,,/lp/demo-gratis,47,2024-02-02,0,
LEAD-005671,ACC-00998,contato5670@viana.org.br,linkedin_ads,SES-00126156,linkedin,paid_social,lkd_awareness_2024,/lp/comparativo-erp,25,2024-02-02,0,
LEAD-005672,ACC-00050,contato5671@dapaz.com.br,paid_search,SES-00146796,google,cpc,google_branded_2024,/lp/roi-calculator,41,2024-02-03,0,
LEAD-005673,ACC-00272,contato5672@ferreira-me.com.br,meta_ads,SES-00094214,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,30,2024-02-03,0,
LEAD-005674,ACC-01446,contato5673@moraesdaconc.com.br,organic_search,SES-00055491,google,organic,(not set),/lp/demo-gratis,40,2024-02-03,0,
LEAD-005675,ACC-00184,contato5674@leão.org.br,paid_search,SES-00052680,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,28,2024-02-03,0,
LEAD-005676,ACC-00822,contato5675@dacosta.com.br,email_marketing,SES-00009693,email,email,email_reengajamento_q1_2024,/webinar/integracao-erp-ao-vivo,36,2024-02-04,0,
LEAD-005677,ACC-00133,contato5676@sámartins-ei.com.br,paid_search,SES-00098382,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,51,2024-02-04,0,
LEAD-005678,ACC-01100,contato5677@câmara-me.net.br,paid_search,SES-00077560,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,52,2024-02-04,0,
LEAD-005679,ACC-00994,contato5678@damota.com.br,linkedin_ads,SES-00029008,linkedin,paid_social,linkedin_prospeccao_q1_2024,/lp/comparativo-erp,52,2024-02-05,0,
LEAD-005680,ACC-01546,contato5679@leãocirino-m.net.br,direct,SES-00042614,(direct),(none),(not set),/lp/comparativo-erp,50,2024-02-05,0,
LEAD-005681,ACC-00806,contato5680@aragão.com.br,paid_search,SES-00039732,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,39,2024-02-05,0,
LEAD-005682,ACC-01369,contato5681@sásouzas.a..org.br,linkedin_ads,SES-00117964,linkedin,paid_social,linkedin_prospecao_q1_2024,/lp/comparativo-erp,31,2024-02-05,0,
LEAD-005683,ACC-00583,contato5682@nogueira.net.br,paid_search,SES-00104269,google,cpc,google_branded_2024,/lp/roi-calculator,46,2024-02-05,0,
LEAD-005684,ACC-00133,contato5683@sámartins-ei.com.br,organic_search,SES-00084626,google,organic,(none),/lp/demo-gratis,53,2024-02-05,0,
LEAD-005685,ACC-01880,contato5684@souza.com.br,meta_ads,SES-00067421,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,53,2024-02-06,0,
LEAD-005686,ACC-01624,contato5685@cavalcantimo.com.br,meta_ads,SES-00140960,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,29,2024-02-06,0,
LEAD-005687,ACC-00891,contato5686@camposaparec.com.br,direct,SES-00126511,(direct),(none),(direct),/lp/comparativo-erp,22,2024-02-06,0,
LEAD-005688,ACC-00590,contato5687@carvalho-me.com.br,meta_ads,SES-00021880,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,42,2024-02-06,0,
LEAD-005689,ACC-00249,contato5688@azevedocardo.com.br,meta_ads,SES-00029908,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,33,2024-02-06,0,
LEAD-005690,ACC-01292,contato5689@caldeira.com.br,direct,SES-00076215,(direct),(none),(direct),/lp/comparativo-erp,15,2024-02-06,0,
LEAD-005691,ACC-00453,contato5690@duartemoreir.net.br,paid_search,SES-00123421,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,34,2024-02-06,0,
LEAD-005692,ACC-01896,contato5691@vasconcelose.com.br,organic_search,SES-00136812,google,organic,(none),/lp/demo-gratis,33,2024-02-06,0,
LEAD-005693,ACC-00565,contato5692@oliveiras/a.net.br,paid_search,SES-00070299,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,36,2024-02-06,0,
LEAD-005694,ACC-00512,contato5693@damata.org.br,paid_search,SES-00079240,google,cpc,google_branded_2024,/lp/roi-calculator,38,2024-02-06,0,
LEAD-005695,ACC-00016,contato5694@rodriguesdua.net.br,organic_search,SES-00114726,google,organic,(not set),/lp/demo-gratis,26,2024-02-06,0,
LEAD-005696,ACC-01908,contato5695@pereira.com.br,paid_search,SES-00089289,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,20,2024-02-07,0,
LEAD-005697,ACC-01477,contato5696@duarte.com.br,paid_search,SES-00012499,google,cpc,google_branded_2024,/lp/roi-calculator,50,2024-02-07,0,
LEAD-005698,ACC-01424,contato5697@nogueiraduar.net.br,organic_search,SES-00134333,google,organic,(none),/lp/demo-gratis,31,2024-02-07,0,
LEAD-005699,ACC-00957,contato5698@borgess.a..com.br,paid_search,SES-00006640,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,36,2024-02-08,0,
LEAD-005700,ACC-00657,contato5699@dacostadaroc.com.br,paid_search,SES-00064634,google,cpc,google_branded_2024,/lp/roi-calculator,50,2024-02-08,0,
LEAD-005701,ACC-01334,contato5700@castrorioss/.com.br,paid_search,SES-00051630,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,44,2024-02-08,0,
LEAD-005702,ACC-01772,contato5701@porto.com.br,paid_search,SES-00083421,google,cpc,google_branded_2024,/lp/roi-calculator,32,2024-02-08,0,
LEAD-005703,ACC-00744,contato5702@damata.net.br,paid_search,SES-00050132,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,37,2024-02-08,0,
LEAD-005704,ACC-01528,contato5703@damotas/a.com.br,meta_ads,SES-00048066,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,19,2024-02-08,0,
LEAD-005705,ACC-00656,contato5704@portogonçalv.org.br,webinar_evento,SES-00075115,webinar,evento,black_friday_2023,/lp/demo-gratis,30,2024-02-08,0,
LEAD-005706,ACC-00480,contato5705@fariasramoss.net.br,paid_search,SES-00044592,google,cpc,google_branded_2024,/lp/roi-calculator,31,2024-02-08,0,
LEAD-005707,ACC-01622,contato5706@dacosta.org.br,organic_search,SES-00070714,google,organic,(none),/lp/demo-gratis,40,2024-02-09,0,
LEAD-005708,ACC-00874,contato5707@moraes.net.br,email_marketing,SES-00146841,email,email,email_nurture_leads_2024,/webinar/integracao-erp-ao-vivo,41,2024-02-09,0,
LEAD-005709,ACC-00034,contato5708@cunha.org.br,direct,SES-00066305,(direct),(none),(not set),/lp/comparativo-erp,31,2024-02-09,0,
LEAD-005710,ACC-00633,contato5709@cavalcante.com.br,paid_search,SES-00075196,google,cpc,google_branded_2024,/lp/roi-calculator,37,2024-02-09,0,
LEAD-005711,ACC-01608,contato5710@leão.com.br,organic_search,SES-00059100,google,organic,(none),/lp/demo-gratis,13,2024-02-09,0,
LEAD-005712,ACC-00257,contato5711@pastor-ei.com.br,paid_search,SES-00103119,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,42,2024-02-09,0,
LEAD-005713,ACC-01350,contato5712@jesus-ei.net.br,organic_search,SES-00049222,google,organic,,/lp/demo-gratis,34,2024-02-10,0,
LEAD-005714,ACC-00031,contato5713@fonsecaltda..com.br,email_marketing,SES-00133364,email,email,email_reengajamento_q1_2024,/webinar/integracao-erp-ao-vivo,67,2024-02-10,0,
LEAD-005715,ACC-00517,contato5714@montenegroef.org.br,paid_search,SES-00026349,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,46,2024-02-11,0,
LEAD-005716,ACC-01125,contato5715@dacosta.com.br,organic_search,SES-00018471,google,organic,(none),/lp/demo-gratis,36,2024-02-11,0,
LEAD-005717,ACC-01361,contato5716@piress/a.net.br,paid_search,SES-00031522,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,39,2024-02-11,0,
LEAD-005718,ACC-01608,contato5717@leão.com.br,organic_search,SES-00017475,google,organic,(not set),/lp/demo-gratis,33,2024-02-11,0,
LEAD-005719,ACC-00304,contato5718@silveira.com.br,email_marketing,SES-00067381,email,email,campanha_email_02-2024,/webinar/integracao-erp-ao-vivo,27,2024-02-12,0,
LEAD-005720,ACC-01990,contato5719@ribeirocardo.com.br,paid_search,SES-00145142,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,17,2024-02-12,0,
LEAD-005721,ACC-00332,contato5720@silvacasagra.org.br,meta_ads,SES-00120930,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,38,2024-02-12,0,
LEAD-005722,ACC-01341,contato5721@britodacosta.com.br,paid_search,SES-00120959,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,35,2024-02-12,0,
LEAD-005723,ACC-00984,contato5722@monteiro.com.br,meta_ads,SES-00056721,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,58,2024-02-12,0,
LEAD-005724,ACC-01549,contato5723@sales.com.br,meta_ads,SES-00122807,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,29,2024-02-12,0,
LEAD-005725,ACC-01265,contato5724@ribeiromacha.com.br,organic_search,SES-00113126,google,organic,(not set),/lp/demo-gratis,53,2024-02-12,0,
LEAD-005726,ACC-01276,contato5725@brito-ei.org.br,organic_search,SES-00131316,google,organic,(none),/lp/demo-gratis,33,2024-02-12,0,
LEAD-005727,ACC-01474,contato5726@ribeiro.com.br,paid_search,SES-00029693,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,33,2024-02-12,0,
LEAD-005728,ACC-00787,contato5727@cardoso.com.br,webinar_evento,SES-00117002,webinar,evento,webinar_integracao_erp_2024,/lp/demo-gratis,43,2024-02-13,0,
LEAD-005729,ACC-00325,contato5728@carvalhoandr.net.br,organic_search,SES-00119927,google,organic,,/lp/demo-gratis,52,2024-02-13,0,
LEAD-005730,ACC-01081,contato5729@freitas.com.br,organic_search,SES-00136564,google,organic,(not set),/lp/demo-gratis,40,2024-02-13,0,
LEAD-005731,ACC-01597,contato5730@abreu-me.com.br,organic_search,SES-00029441,google,organic,,/lp/demo-gratis,29,2024-02-13,0,
LEAD-005732,ACC-01099,contato5731@cassianoarag.com.br,organic_search,SES-00036527,google,organic,(not set),/lp/demo-gratis,56,2024-02-14,0,
LEAD-005733,ACC-00836,contato5732@correiacampo.com.br,paid_search,SES-00106893,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,53,2024-02-14,0,
LEAD-005734,ACC-01927,contato5733@câmara.com.br,meta_ads,SES-00100303,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,18,2024-02-14,0,
LEAD-005735,ACC-00915,contato5734@aparecida.com.br,organic_search,SES-00102248,google,organic,(none),/lp/demo-gratis,42,2024-02-14,0,
LEAD-005736,ACC-01800,contato5735@dasnevessous.com.br,organic_search,SES-00119272,google,organic,(none),/lp/demo-gratis,35,2024-02-14,0,
LEAD-005737,ACC-01941,contato5736@vasconceloss.com.br,meta_ads,SES-00053879,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,19,2024-02-14,0,
LEAD-005738,ACC-01999,contato5737@rocha.com.br,organic_search,SES-00142908,google,organic,,/lp/demo-gratis,30,2024-02-14,0,
LEAD-005739,ACC-01389,contato5738@machado.org.br,direct,SES-00089303,(direct),(none),(not set),/lp/comparativo-erp,34,2024-02-15,0,
LEAD-005740,ACC-01514,contato5739@vargasltda..org.br,paid_search,SES-00063912,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,25,2024-02-15,0,
LEAD-005741,ACC-00927,contato5740@mendesefilho.com.br,meta_ads,SES-00146800,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,38,2024-02-15,0,
LEAD-005742,ACC-00048,contato5741@jesusmendonç.com.br,paid_search,SES-00007261,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,45,2024-02-15,0,
LEAD-005743,ACC-00024,contato5742@moura.com.br,organic_search,SES-00058027,google,organic,(not set),/lp/demo-gratis,44,2024-02-15,0,
LEAD-005744,ACC-00835,contato5743@caldeira.com.br,organic_search,SES-00002794,google,organic,(none),/lp/demo-gratis,40,2024-02-15,0,
LEAD-005745,ACC-00687,contato5744@nunescorreia.org.br,paid_search,SES-00104559,google,cpc,pesquisa_concorrentes_q1_2024,/lp/roi-calculator,39,2024-02-15,0,
LEAD-005746,ACC-01249,contato5745@siqueira.com.br,direct,SES-00099192,(direct),(none),(not set),/lp/comparativo-erp,44,2024-02-15,0,
